113.849380,22.699812
113.900681,22.699812
113.901764,22.699812
113.903946,22.699812
113.848289,22.700819
113.900681,22.700819
113.901764,22.700819
113.903946,22.700819
113.847198,22.701826
113.900681,22.701826
113.901764,22.701826
113.903946,22.701826
113.847198,22.702831
113.900681,22.702831
113.901764,22.702831
113.903946,22.702831
113.847198,22.703838
113.900681,22.703838
113.901764,22.703838
113.903946,22.703838
113.847198,22.704845
113.900681,22.704845
113.901764,22.704845
113.903946,22.704845
113.847198,22.705851
113.900681,22.705851
113.901764,22.705851
113.903946,22.705851
113.846107,22.706858
113.901764,22.706858
113.903946,22.706858
113.907227,22.706858
113.845009,22.707865
113.902863,22.707865
113.903946,22.707865
113.906136,22.707865
113.839554,22.708872
113.843925,22.708872
113.902863,22.708872
113.903946,22.708872
113.905045,22.708872
113.838463,22.709879
113.840645,22.709879
113.842827,22.709879
113.902863,22.709879
113.903946,22.709879
113.837372,22.710886
113.841743,22.710886
113.903946,22.710886
113.836281,22.711893
113.903946,22.711893
113.836281,22.712900
113.879936,22.712900
113.903946,22.712900
113.835190,22.713907
113.881035,22.713907
113.903946,22.713907
113.799171,22.714914
113.836281,22.714914
113.881035,22.714914
113.903946,22.714914
113.798080,22.715921
113.835190,22.715921
113.881035,22.715921
113.903946,22.715921
113.798080,22.716927
113.835190,22.716927
113.881035,22.716927
113.887581,22.716927
113.888672,22.716927
113.889763,22.716927
113.903946,22.716927
113.796989,22.717934
113.834099,22.717934
113.882126,22.717934
113.886490,22.717934
113.890854,22.717934
113.903946,22.717934
113.796989,22.718941
113.834099,22.718941
113.883217,22.718941
113.885399,22.718941
113.891945,22.718941
113.903946,22.718941
113.795898,22.719948
113.833008,22.719948
113.884308,22.719948
113.893036,22.719948
113.903946,22.719948
113.794807,22.720955
113.831917,22.720955
113.893036,22.720955
113.905045,22.720955
113.794807,22.721962
113.827553,22.721962
113.828636,22.721962
113.829735,22.721962
113.830826,22.721962
113.858109,22.721962
113.894127,22.721962
113.905045,22.721962
113.793709,22.722967
113.826454,22.722967
113.857025,22.722967
